0.00000 0.00000e+00
0.02004 0.00000e+00
0.04008 0.00000e+00
0.06012 0.00000e+00
0.08016 0.00000e+00
0.10020 0.00000e+00
0.12024 0.00000e+00
0.14028 0.00000e+00
0.16032 0.00000e+00
0.18036 0.00000e+00
0.20040 0.00000e+00
0.22044 0.00000e+00
0.24048 0.00000e+00
0.26052 0.00000e+00
0.28056 0.00000e+00
0.30060 0.00000e+00
0.32064 0.00000e+00
0.34068 0.00000e+00
0.36072 3.87327e-12
0.38076 4.29778e-12
0.40080 4.72229e-12
0.42084 5.15035e-12
0.44088 5.58111e-12
0.46092 6.01188e-12
0.48096 6.43837e-12
0.50100 6.85109e-12
0.52104 7.26382e-12
0.54108 7.67655e-12
0.56112 8.08633e-12
0.58116 8.49580e-12
0.60120 8.90527e-12
0.62124 9.30873e-12
0.64128 9.70779e-12
0.66132 1.01068e-11
0.68136 1.04914e-11
0.70140 1.08318e-11
0.72144 1.11723e-11
0.74148 1.15127e-11
0.76152 1.18369e-11
0.78156 1.21596e-11
0.80160 1.24823e-11
0.82164 1.27537e-11
0.84168 1.29891e-11
0.86172 1.32246e-11
0.88176 1.34308e-11
0.90180 1.35530e-11
0.92184 1.36751e-11
0.94188 1.37973e-11
0.96192 1.38710e-11
0.98196 1.39409e-11
1.00200 1.40108e-11
1.02204 1.41039e-11
1.04208 1.42125e-11
1.06212 1.43211e-11
1.08216 1.44238e-11
1.10220 1.45102e-11
1.12224 1.45966e-11
1.14228 1.46830e-11
1.16232 1.47049e-11
1.18236 1.47226e-11
1.20240 1.47403e-11
1.22244 1.47530e-11
1.24248 1.47624e-11
1.26253 1.47718e-11
1.28257 1.47847e-11
1.30261 1.48067e-11
1.32265 1.48287e-11
1.34269 1.48507e-11
1.36273 1.48979e-11
1.38277 1.49465e-11
1.40281 1.49951e-11
1.42285 1.50241e-11
1.44289 1.50412e-11
1.46293 1.50582e-11
1.48297 1.50780e-11
1.50301 1.51047e-11
1.52305 1.51315e-11
1.54309 1.51582e-11
1.56313 1.51500e-11
1.58317 1.51404e-11
1.60321 1.51308e-11
1.62325 1.51218e-11
1.64329 1.51133e-11
1.66333 1.51047e-11
1.68337 1.51048e-11
1.70341 1.51251e-11
1.72345 1.51455e-11
1.74349 1.51658e-11
1.76353 1.50952e-11
1.78357 1.50218e-11
1.80361 1.49484e-11
1.82365 1.49051e-11
1.84369 1.48788e-11
1.86373 1.48525e-11
1.88377 1.48530e-11
1.90381 1.49132e-11
1.92385 1.49734e-11
1.94389 1.50336e-11
1.96393 1.49872e-11
1.98397 1.49385e-11
2.00401 1.48898e-11
2.02405 1.48456e-11
2.04409 1.48037e-11
2.06413 1.47618e-11
2.08417 1.47207e-11
2.10421 1.46813e-11
2.12425 1.46419e-11
2.14429 1.46025e-11
2.16433 1.45553e-11
