0.0 0.0
0.0200400801603 0.0
0.0400801603206 0.0
0.060120240481 0.0
0.0801603206413 0.0
0.100200400802 0.0
0.120240480962 0.0
0.140280561122 0.0
0.160320641283 0.0
0.180360721443 0.0
0.200400801603 0.0
0.220440881764 6.33394653364e-11
0.240480961924 6.94292796258e-11
0.260521042084 2.37513954438e-12
0.280561122244 2.89897139493e-12
0.300601202405 3.41670375385e-12
0.320641282565 3.99948004701e-12
0.340681362725 4.68189827443e-12
0.360721442886 5.27027627536e-12
0.380761523046 5.8478920345e-12
0.400801603206 6.42550779363e-12
0.420841683367 7.00795818339e-12
0.440881763527 7.59409429987e-12
0.460921843687 8.18023041635e-12
0.480961923848 8.76053641604e-12
0.501002004008 9.32212807723e-12
0.521042084168 9.88371973843e-12
0.541082164329 1.04453113996e-11
0.561122244489 1.10028805873e-11
0.581162324649 1.15600404779e-11
0.60120240481 1.21172003684e-11
0.62124248497 1.26661736964e-11
0.64128256513 1.32091640175e-11
0.661322645291 1.37521543385e-11
0.681362725451 1.42753754782e-11
0.701402805611 1.47386090546e-11
0.721442885772 1.52018426309e-11
0.741482965932 1.56650762073e-11
0.761523046092 1.61061541497e-11
0.781563126253 1.65452525305e-11
0.801603206413 1.69843509113e-11
0.821643286573 1.73536285555e-11
0.841683366733 1.767400279e-11
0.861723446894 1.79943770245e-11
0.881763527054 1.82749555909e-11
0.901803607214 1.84412048993e-11
0.921843687375 1.86074542077e-11
0.941883767535 1.8773703516e-11
0.961923847695 1.88739341543e-11
0.981963927856 1.89690668563e-11
1.00200400802 1.90641995583e-11
1.02204408818 1.91908462037e-11
1.04208416834 1.93386401482e-11
1.0621242485 1.94864340926e-11
1.08216432866 1.96261139429e-11
1.10220440882 1.97436922408e-11
1.12224448898 1.98612705386e-11
1.14228456914 1.99788488365e-11
1.1623246493 2.00086647845e-11
1.18236472946 2.00327447324e-11
1.20240480962 2.00568246802e-11
1.22244488978 2.00740300767e-11
1.24248496994 2.0086817371e-11
1.2625250501 2.00996046654e-11
1.28256513026 2.01171761574e-11
1.30260521042 2.01471188e-11
1.32264529058 2.01770614425e-11
1.34268537074 2.0207004085e-11
1.3627254509 2.0271267604e-11
1.38276553106 2.03373760553e-11
1.40280561122 2.04034845066e-11
1.42284569138 2.04430052674e-11
1.44288577154 2.04661679143e-11
1.4629258517 2.04893305613e-11
1.48296593186 2.05163119976e-11
1.50300601202 2.05526788306e-11
1.52304609218 2.05890456637e-11
1.54308617234 2.06254124967e-11
1.56312625251 2.06143086372e-11
1.58316633267 2.06011919023e-11
1.60320641283 2.05880751675e-11
1.62324649299 2.05758904571e-11
1.64328657315 2.0564254456e-11
1.66332665331 2.05526184549e-11
1.68336673347 2.05527568126e-11
1.70340681363 2.05804281563e-11
