0.00000 0.00000e+00
0.02004 0.00000e+00
0.04008 0.00000e+00
0.06012 0.00000e+00
0.08016 0.00000e+00
0.10020 0.00000e+00
0.12024 0.00000e+00
0.14028 0.00000e+00
0.16032 0.00000e+00
0.18036 0.00000e+00
0.20040 0.00000e+00
0.22044 0.00000e+00
0.24048 0.00000e+00
0.26052 0.00000e+00
0.28056 0.00000e+00
0.30060 1.41445e-19
0.32064 3.88927e-20
0.34068 3.25734e-20
0.36072 2.98278e-20
0.38076 2.84311e-20
0.40080 2.76660e-20
0.42084 2.72509e-20
0.44088 2.70377e-20
0.46092 2.69387e-20
0.48096 2.68949e-20
0.50100 2.68476e-20
0.52104 2.68405e-20
0.54108 2.68616e-20
0.56112 2.68929e-20
0.58116 2.69385e-20
0.60120 2.69947e-20
0.62124 2.70416e-20
0.64128 2.70828e-20
0.66132 2.71300e-20
0.68136 2.71439e-20
0.70140 2.70535e-20
0.72144 2.69747e-20
0.74148 2.69061e-20
0.76152 2.68093e-20
0.78156 2.67190e-20
0.80160 2.66373e-20
0.82164 2.64568e-20
0.84168 2.62162e-20
0.86172 2.59905e-20
0.88176 2.57227e-20
0.90180 2.53130e-20
0.92184 2.49249e-20
0.94188 2.45565e-20
0.96192 2.41220e-20
0.98196 2.37017e-20
1.00200 2.33010e-20
1.02204 2.29561e-20
1.04208 2.26511e-20
1.06212 2.23593e-20
1.08216 2.20709e-20
1.10220 2.17699e-20
1.12224 2.14811e-20
1.14228 2.12037e-20
1.16232 2.08455e-20
1.18236 2.04948e-20
1.20240 2.01570e-20
1.22244 1.98244e-20
1.24248 1.94993e-20
1.26253 1.91851e-20
1.28257 1.88864e-20
1.30261 1.86089e-20
1.32265 1.83405e-20
1.34269 1.80808e-20
1.36273 1.78595e-20
1.38277 1.76467e-20
1.40281 1.74404e-20
1.42285 1.72179e-20
1.44289 1.69885e-20
1.46293 1.67658e-20
1.48297 1.65525e-20
1.50301 1.63527e-20
1.52305 1.61585e-20
1.54309 1.59696e-20
1.56313 1.57496e-20
1.58317 1.55339e-20
1.60321 1.53238e-20
1.62325 1.51199e-20
1.64329 1.49216e-20
1.66333 1.47283e-20
1.68337 1.45481e-20
1.70341 1.43915e-20
1.72345 1.42389e-20
1.74349 1.40898e-20
1.76353 1.38608e-20
1.78357 1.36346e-20
1.80361 1.34136e-20
1.82365 1.32243e-20
1.84369 1.30541e-20
1.86373 1.28878e-20
1.88377 1.27481e-20
1.90381 1.26622e-20
1.92385 1.25781e-20
1.94389 1.24958e-20
1.96393 1.23275e-20
1.98397 1.21610e-20
2.00401 1.19978e-20
2.02405 1.18415e-20
2.04409 1.16903e-20
2.06413 1.15420e-20
2.08417 1.13972e-20
2.10421 1.12567e-20
2.12425 1.11188e-20
2.14429 1.09835e-20
2.16433 1.08450e-20
