0.00000 0.00000e+00
0.02004 0.00000e+00
0.04008 0.00000e+00
0.06012 0.00000e+00
0.08016 0.00000e+00
0.10020 0.00000e+00
0.12024 0.00000e+00
0.14028 0.00000e+00
0.16032 0.00000e+00
0.18036 0.00000e+00
0.20040 0.00000e+00
0.22044 0.00000e+00
0.24048 0.00000e+00
0.26052 3.49645e-20
0.28056 7.48264e-21
0.30060 6.20271e-21
0.32064 5.85484e-21
0.34068 5.85244e-21
0.36072 5.80742e-21
0.38076 5.79755e-21
0.40080 5.81350e-21
0.42084 5.84778e-21
0.44088 5.89236e-21
0.46092 5.94044e-21
0.48096 5.98603e-21
0.50100 6.02021e-21
0.52104 6.05542e-21
0.54108 6.09102e-21
0.56112 6.12422e-21
0.58116 6.15690e-21
0.60120 6.18908e-21
0.62124 6.21658e-21
0.64128 6.24079e-21
0.66132 6.26467e-21
0.68136 6.27938e-21
0.70140 6.26865e-21
0.72144 6.25952e-21
0.74148 6.25176e-21
0.76152 6.23658e-21
0.78156 6.22215e-21
0.80160 6.20909e-21
0.82164 6.17239e-21
0.84168 6.12114e-21
0.86172 6.07291e-21
0.88176 6.01432e-21
0.90180 5.92218e-21
0.92184 5.83467e-21
0.94188 5.75144e-21
0.96192 5.65238e-21
0.98196 5.55641e-21
1.00200 5.46470e-21
1.02204 5.38587e-21
1.04208 5.31622e-21
1.06212 5.24952e-21
1.08216 5.18341e-21
1.10220 5.11421e-21
1.12224 5.04774e-21
1.14228 4.98383e-21
1.16232 4.90082e-21
1.18236 4.81945e-21
1.20240 4.74100e-21
1.22244 4.66373e-21
1.24248 4.58809e-21
1.26253 4.51500e-21
1.28257 4.44542e-21
1.30261 4.38080e-21
1.32265 4.31827e-21
1.34269 4.25771e-21
1.36273 4.20616e-21
1.38277 4.15656e-21
1.40281 4.10848e-21
1.42285 4.05653e-21
1.44289 4.00291e-21
1.46293 3.95083e-21
1.48297 3.90096e-21
1.50301 3.85423e-21
1.52305 3.80879e-21
1.54309 3.76458e-21
1.56313 3.71301e-21
1.58317 3.66243e-21
1.60321 3.61318e-21
1.62325 3.56534e-21
1.64329 3.51882e-21
1.66333 3.47344e-21
1.68337 3.43115e-21
1.70341 3.39444e-21
1.72345 3.35861e-21
1.74349 3.32362e-21
1.76353 3.26977e-21
1.78357 3.21657e-21
1.80361 3.16457e-21
1.82365 3.12005e-21
1.84369 3.08004e-21
1.86373 3.04091e-21
1.88377 3.00808e-21
1.90381 2.98791e-21
1.92385 2.96817e-21
1.94389 2.94887e-21
1.96393 2.90924e-21
1.98397 2.87003e-21
2.00401 2.83163e-21
2.02405 2.79481e-21
2.04409 2.75918e-21
2.06413 2.72426e-21
2.08417 2.69017e-21
2.10421 2.65705e-21
2.12425 2.62455e-21
2.14429 2.59269e-21
2.16433 2.56006e-21
